,id,answer,score_me,score_other,score_avg,gpt2_similarity_score
1249,7.5,in a circular linked list the the last item points to the first item.,5.0,5.0,5.0,0.9999868584920792
1250,7.5,"The circular linked list's tail points to the head, whereas the basic linked list's tail points to a NULL.",5.0,5.0,5.0,0.9999552245221728
1251,7.5,a basic linked list has an end with a null value where a circular linked list has a pointer from the end to the beginning,5.0,5.0,5.0,0.9999263667984252
1252,7.5,"how to determine the end of the list, in basic linked lists the last element links to a null pointer, while circular linked lists link to the head element at the end.",5.0,5.0,5.0,0.999963171006529
1253,7.5,"No Node in a circular linked list contains NULL, the last Node points pack to a Node within the list.",5.0,5.0,5.0,0.9999507738198052
1254,7.5,"The difference between a circular linked list and a basic linked list is that a circular linked list, the last node references the first node. Every node in a circular linked list has a successor and no node in a circular linked list contains NULL.",5.0,5.0,5.0,0.9999684440764274
1255,7.5,No node in a circular linked list contains NULL.,3.0,4.0,3.5,0.9999615511042278
1256,7.5,in a circular linked list the last element points to the head of the list,5.0,5.0,5.0,0.9999941398126281
1257,7.5,"In a regular linked list the last object points to NULL. In a circular linked list, the last object points back to the beginning of the list",5.0,5.0,5.0,0.9999806116465598
1258,7.5,"In circular linked list each node has successor, no node contains NULL, while in basic linked list last node contain NULL.",3.0,3.0,3.0,0.9999609435231087
1259,7.5,"in a circular linked lists, the last element points to the first",5.0,5.0,5.0,0.9999783359123847
1260,7.5,"A circular linked list does not have a last element. Instead, it's last item points to the head of the list.",5.0,5.0,5.0,0.9999593405947512
1261,7.5,"in a circular linked list, the last node contains a pointer that goes back to the first node; in a basic linked list, the last node contains a null pointer ",5.0,5.0,5.0,0.9999768976250951
1262,7.5,"in a circular linked list, the last object is linked back to the first object.",5.0,5.0,5.0,0.9999744778967821
1263,7.5,"In the case of a non circular link list, if you are at the last node of the list and u want to move to first u need to go to one, step back till u reach to first. But in circular link list from last to first you need to make only one move.  In a single link list u can move only in one direction but in double link list u can move in any direction back or forward or forward.  ",2.0,5.0,3.5,0.9999159529032863
1264,7.6,they can traverse in both directions,3.0,4.0,3.5,0.9999764680442921
1265,7.6,In a doubly linked list you can delete a node without having to traverse the list.,5.0,4.0,4.5,0.9999671467204374
1266,7.6,A doubly-linked list allows you to delete a node without traversing the list to establish a trailing pointer.,5.0,4.0,4.5,0.9999577020428558
1267,7.6,A doubly linked list allows you to traverse the list in either direction. Each node points to its successor as well as to its predecessor. ,3.0,4.0,3.5,0.9999775216511126
1268,7.6,"Doubly-linked lists can traverse backwards, though they still cannot access data at any point in the list, it can be shorter to traverse backwards.",3.0,4.0,3.5,0.9999815269865615
1269,7.6,you can traverse the list from front to back and back to front,3.0,4.0,3.5,0.9999550255839489
1270,7.6,You can traverse the list in reverse.,3.0,4.0,3.5,0.99996992592981
1271,7.6,Doubly linked lists can be traversed in both directions,3.0,4.0,3.5,0.9999717202497002
1272,7.6,"Double-linked lists require more space per node, and their elementary operations are more expensive; but they are often easier to manipulate because they allow sequential access to the list in both directions.",4.0,3.0,3.5,0.9999796577052903
1273,7.6,You can traverse forwards and backwards through nodes. ,3.0,4.0,3.5,0.9999474992202476
1274,7.6,You can point both forwards and backwards,3.0,4.0,3.5,0.9999639574260284
1275,7.6,You can go backwards in the linked list and access previous data easier without having to keep track of the previous item,4.0,4.0,4.0,0.9999860587692561
1276,7.6,Doubly linked lists allow backward movement through the nodes.,3.0,4.0,3.5,0.9999504756337297
1277,7.6,"they have double pointers, so each node can point forwards or backwards. Making it a little easer to get to where you need. ",3.0,4.0,3.5,0.9999767241094691
1278,7.6, ability to backtrack through a list.,3.0,3.0,3.0,0.9999721794653722
1279,7.6,You can move forwards and backwards in the double-linked list. Basic only moves forwards.,3.0,4.0,3.5,0.9999742861266422
1280,7.6,The advantage is that each node points to bothe its predecessor and its successor. There are no special cases for insertion and deletion.,4.0,5.0,4.5,0.9999860807371954
1281,7.6,each node points to both its predecessor and its successor.,4.0,3.0,3.5,0.9999718143263044
1282,7.6,a doubly linked list has pointers in both directions. this allows for access from back to front as well as front to back,3.0,5.0,4.0,0.999960035119571
1283,7.6,"A doubly linked list can be traversed either direction, while a normal linked list can only be traversed from start to finish",3.0,4.0,3.5,0.9999685182719623
1284,7.6,"Double Linked list are often easier to manipulate, because they allow sequential access to the list in both direction",4.0,4.0,4.0,0.9999900830808006
1285,7.6,"given a node in the list, one can navigate easily in either direction",4.0,4.0,4.0,0.9999641891988165
1286,7.6,You can traverse the list both forward and backwards.,3.0,4.0,3.5,0.9999834475837837
1287,7.6,a doubly linked list allows you to back up from a node rather than having to go through the entire list again ,4.0,4.0,4.0,0.9999402981041529
1288,7.6,Gives faster times for some operations such as insertion and deletion,5.0,5.0,5.0,0.9999503506007799
1289,7.6,"The primary disadvantage of doubly linked lists are that (1) each node requires an extra pointer, requiring more space, and (2) the insertion or deletion of a node takes a bit longer (more pointer operations).",0.0,4.0,2.0,0.9999812761043213
1290,7.7,they take up twice as much memory for each node,5.0,5.0,5.0,0.9999410735801386
1291,7.7,"In a doubly linked list, there are more pointers to set and the mechanics of inserting and deleting are more difficult. Also, the special cases at the beginning or end of the list are more complicated.",4.0,3.0,3.5,0.9999211856673104
1292,7.7,"There are more pointers to set, the mechanics of inserting into and deleting from a doubly linked list are a bit more involved than for a singly linked list.",4.0,4.0,4.0,0.9999298089847052
1293,7.7,Insertion and deletion with a doubly linked list are more involved than with a singly linked list leaving more room for error and complex algorithms.,3.0,3.0,3.0,0.9998887071608847
1294,7.7,"Need more memory to store ""previous"" pointers.",5.0,5.0,5.0,0.9999578247011952
1295,7.7,a node in a doubly linked list takes up more memory than a node in a singly linked list.,5.0,5.0,5.0,0.9999341345722529
1296,7.7,You have to keep up with where you are and you have to consider the predecessor and successor connections when inserting/deleting.,3.0,3.0,3.0,0.9998882141065824
1297,7.7,"Each node requires an extra node, requires more memory, and is more difficult to insert and remove individual nodes",5.0,5.0,5.0,0.9999376286922743
1298,7.7,"Double-linked lists require more space per node, and their elementary operations are more expensive",5.0,5.0,5.0,0.9999451888167967
1299,7.7,More difficult to delete and create nodes.,3.0,3.0,3.0,0.999929621917677
1300,7.7,They use more memory and you have to make 2 pointers and update 2 pointers each time you change the list.,5.0,5.0,5.0,0.9999212072101076
1301,7.7,nodes take up more memory,5.0,5.0,5.0,0.9999123854909125
1302,7.7,"Each node requires an extra pointer (space requirements increased), Insertion or deletion of a node takes a longer (more pointer operations).",5.0,5.0,5.0,0.9999314300084454
1303,7.7,its a little more confusing. The special cases at the end and beginning become more difficult to do. ,3.0,3.0,3.0,0.999917633886844
1304,7.7,increased actions to add and remove elements to the linked list.,3.0,3.0,3.0,0.9999411884923269
1305,7.7,"Inserting and deleting in a double-linked list is more involved, and has special cases at the beginning and end.",3.0,3.0,3.0,0.99991494045746
1306,7.7,The main disadvanate is that if hard to remove all items in the list.,1.0,3.0,2.0,0.999951538993988
1307,7.7,"each node requires an extra pointer, taking up more storage.  insertions and deletions require more pointer operations.",5.0,5.0,5.0,0.9999546946743166
1308,7.7,"in a doubly linked list there are twice as many pointers for each element , therefore more memory is used",5.0,5.0,5.0,0.9999326049198083
1309,7.7,The process of adding and removing Nodes in a Doubly linked list is more complex than in a basic linked list,3.0,4.0,3.5,0.9999243279104041
1310,7.7,"Double linked lists require more space per node, and their elementary operation are more expensive",5.0,5.0,5.0,0.9999639135468176
1311,7.7,"1- each node requires an extra pointer, requiring more space 2- the insertion or deletion of a node takes a bit longer, more pointer operations",5.0,5.0,5.0,0.9999300730571117
1312,7.7,It takes up twice the storage needed.,5.0,5.0,5.0,0.99990602646195
1313,7.7,"using more pointers to enable the backward movement takes up more memory, having more pointers make it slightly more work to add or remove a node from the list",5.0,5.0,5.0,0.9999331384159441
1314,7.7,"increased memory requirements, slightly more complicated when modifying elements in the list",5.0,5.0,5.0,0.9998567723632259
1315,7.7,not answered,0.0,0.0,0.0,0.9995603538385917
1316,8.1,A data structure for storing items which are to be accessed in last-in first-out order that can be implemented in three ways.,5.0,5.0,5.0,0.9999821178732875
1317,8.1,A stack is an abstract data type that is based on the principle that the last element inserted into the stack will be the first element removed from the stack.,5.0,5.0,5.0,0.9999800085221157
1318,8.1,Stores a set of elements in a particular order.,0.0,4.0,2.0,0.9999655404593238
1319,8.1,"An ADT whose most recently inserted item is the first item removed or retrieved. This property is called last in, first out (LIFO). Items enter and leave a stack at its top.",5.0,5.0,5.0,0.9999877415547809
1320,8.1,A list in which only the top (or last item added) can be modified.,4.0,5.0,4.5,0.999962208387799
1321,8.1,a stack is a data structure that uses push to insert an item and pop to remove ad item. The stack use a last in first out structure for inserting and removing items.,5.0,5.0,5.0,0.9999764963435344
1322,8.1,A data structure that stores data using LIFO.,5.0,5.0,5.0,0.999974851271038
1323,8.1,"A stack is similar to an array, but does not allow for random access. Stacks only allow a user to retrieve the last item put into the stack. Last in, fist out.",5.0,5.0,5.0,0.9999779384021412
1324,8.1,Stores a set of elements in a particular order. Stack principle: LAST  IN  FIRST  OUT. It means: the last element inserted is the first one to be removed.,5.0,5.0,5.0,0.9999600002604123
1325,8.1,A stack is an ADT that stores a set of elements in a particular order.,1.0,4.0,2.5,0.9999733095043238
1326,8.1,"a data type that stores a set of elements in a certain order, last in, first out.",5.0,5.0,5.0,0.999959844197344
1327,8.1,a data structure that moves elements in last in first out,5.0,5.0,5.0,0.9999728677863078
1328,8.1,Stores a set of elements in a last in first out order.,5.0,5.0,5.0,0.9999450091227635
1329,8.1,A list that can be added to or removed from only from the top.,5.0,5.0,5.0,0.9999714213833332
1330,8.1,"a stack is an Abstract data type which operates on a last in first out basis for storing a list of objects, and does not support ( at least in the pure stack) peeking at a element without removing the rest of the stack first.",5.0,5.0,5.0,0.9999749541004441
1331,8.1,Stores a set of elements in a particular order based on the principle of Last In First Out (LIFO). ,5.0,5.0,5.0,0.9999670933585528
1332,8.1,"an object list that stores elements in a particular order, the first object inserted is at the bottom with the last object at the top so the first object in is the last object out.",5.0,5.0,5.0,0.9999580402904704
1333,8.1,An ADT that stores a set of elements in a particular order. The stack principles are LIFO. The last item inserted in the list is the first out.,5.0,5.0,5.0,0.9999800355292977
1334,8.1,An abstract data type that stores a set of elements in a particular order.,1.0,4.0,2.5,0.9999655180518162
1335,8.1,a collection of data to be executed in the order of last in first out,5.0,5.0,5.0,0.9999695587592822
1336,8.1,"A stack is a data structure that allows data members to be added or removed one at a time, and in order. They are a ""Last in First Out"" structure.",5.0,5.0,5.0,0.9999676284084795
1337,8.1,Stores a set of element in a particular order,0.0,4.0,2.0,0.9999596668618751
1338,8.1,is a list of element where the first one to be removed is the last one inserted,5.0,5.0,5.0,0.9999757088360337
1339,8.1,A data structure that puts elements in a list and only allows the user  access to the last element.,4.0,5.0,4.5,0.9999796823052115
1340,8.1,a finite ordered list with zero or more elements,0.0,4.0,2.0,0.9999745010978639
1341,8.1,"A storage container that holds objects in a certain order, which has a LIFO priority",5.0,5.0,5.0,0.999966448230716
1342,8.1,"Stacks are a type of container adaptors, specifically designed to operate in a LIFO context (last-in first-out), where elements are inserted and extracted only from the end of the container.",5.0,5.0,5.0,0.9999731282054336
1343,8.2,Push and pop are two main functions defined in a stack,5.0,5.0,5.0,0.9999458318371576
1344,8.2,Push which inserts an element on the top of the stack and pop which removes the last inserted element from the stack.,5.0,5.0,5.0,0.9998756320553558
1345,8.2,Push and pop.,5.0,5.0,5.0,0.9999297962221582
1346,8.2,Pop function and Push function,5.0,5.0,5.0,0.9999023686664956
1347,8.2,push and pop.,5.0,5.0,5.0,0.9999811224801012
1348,8.2,push (insert an item) pop (remove an item),5.0,5.0,5.0,0.9998757336635682
1349,8.2,Adding a new item and removing the item,5.0,5.0,5.0,0.9999169212014951
1350,8.2,Push (insert) and pop (retrieve).,5.0,5.0,5.0,0.9998847743577272
1351,8.2,push and pop.,5.0,5.0,5.0,0.9999811224801012
1352,8.2,Push and Pop.,5.0,5.0,5.0,0.9999202711458063
1353,8.2,pop and push,5.0,5.0,5.0,0.9999638571713609
1354,8.2,push (add an element) pop (remove an element),5.0,5.0,5.0,0.9998740113122612
1355,8.2,Push and pop.,5.0,5.0,5.0,0.9999297962221582
1356,8.2,pop and push,5.0,5.0,5.0,0.9999638571713609
1357,8.2,push ( to add to a item the Stack) Pop  ( to pull the last item added from an array. ),5.0,5.0,5.0,0.9998146441896013
1358,8.2,pop and push,5.0,5.0,5.0,0.9999638571713609
1359,8.2,"push and pop, push puts an object into the list, and pop takes the last object off.",5.0,5.0,5.0,0.9999437438522536
1360,8.2,Push and Pop are the two main functions of a stack,5.0,5.0,5.0,0.9999272920744207
1361,8.2,Push and Pop,5.0,5.0,5.0,0.9999181391853679
1362,8.2,"push, which adds an element to the stack... and pop which takes an element off the stack",5.0,5.0,5.0,0.99993454126433
1363,8.2,"Push and Pop, which add and remove data from the stack, respectively.",5.0,5.0,5.0,0.9999317485294267
1364,8.2,push and pop,5.0,5.0,5.0,1.0
1365,8.2,pop - to remove item push - to insert an element ,5.0,5.0,5.0,0.9999113596592801
1366,8.2,Pop and push,5.0,5.0,5.0,0.9999355953975695
1367,8.2,pop and push,5.0,5.0,5.0,0.9999638571713609
1368,8.2,push - adds an item to the top of the stack pop - removes the top item from the stack,5.0,5.0,5.0,0.9998473526838279
1369,8.2,push and pop. Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack,5.0,5.0,5.0,0.9998876071055368
1370,8.3,An array has a fixed size.  You can add and delete elements to the end of the array and you use a pointer to keep track of the last element added.  Each time you add or delete an element you update the pointer and check if it is equal to the max size of the array.,5.0,5.0,5.0,0.9999142235946864
1371,8.3,By implementing an array of a pre-defined size with the bottom stack element stored at element 0 and the last element stored in the array is the top. You increment top when an element is pushed and you decrement it when an item is popped.,5.0,5.0,5.0,0.9999792771618752
1372,8.3,"If you use a dynamically allocated array, you must provide a destructor and copy constructor.",2.0,4.0,3.0,0.999952520158551
1373,8.3,"Create a int value that stores the ""head"" of the stack. Increment the top when one element is pushed and decrement after it is popped.",5.0,5.0,5.0,0.999961999124814
1374,8.3,Use a pointer that always points to the end of the array list for push/pop modifications.,5.0,4.0,4.5,0.9999451778116878
1375,8.3,if you used an array to implement a stack when you add an element just add it to the end of an array and remove items from end of array also.,5.0,4.0,4.5,0.9999498818827328
1376,8.3,You predetermine the size of the stack as you would an array.  This type can not grow. ,1.0,4.0,2.5,0.9999679172987085
1377,8.3,"Declare a variable that points the last item in the array, which increases (++) when items are pushed onto the stack, and decreases (--) when an item is popped off the top.",5.0,5.0,5.0,0.999976295502517
1378,8.3,"Allocate an array of some size. The bottom stack element is stored at some element. Last index in the array is the top. Increment top when one element is pushed, decrement after pop. ",5.0,4.0,4.5,0.999969206325675
1379,8.3,"You allocate an pre-defined array, the bottom element is stored at element 0, and the last index is the head.",5.0,3.0,4.0,0.9999460150814099
1380,8.3,"Make an array, make the bottom at spot 0, make the last spot in the array the top, and increment top when you ad",5.0,4.0,4.5,0.9999350737238536
1381,8.3,treat the beginning of the array as the beginning of the stack,4.0,4.0,4.0,0.9999589673606915
1382,8.3,Use an index value called top to keep track of the last element in the array.,5.0,4.0,4.5,0.9999167211228897
1383,8.3,create an array and implement pointers that point to the next list item down and stack them up.,1.0,3.0,2.0,0.9999572617475065
1384,8.3,"for efficiency it is easiest to implement the left to right method, with the right most item being the one that is retrieved when a pop is performed, and a push places an object on the furthest element.",3.0,4.0,3.5,0.9999661682573726
1385,8.3,"Create an array based on a pre-defined size N There can't be more elements than N.  Bottom stack element stored at element 0 last index in the array is the top  Increment top when one element is pushed, decrement after pop",5.0,4.0,4.5,0.9999633716752855
1386,8.3,"with the element added to the array, so that the last element added is at the end, and when the element is popped it takes the last element off the array",4.0,4.0,4.0,0.9999004425775515
1387,8.3,Allocate an array of some pre-defined size. Bottom stack element stored at element 0. The last index in the array is the top. Increment top when one element is pushed.,5.0,4.0,4.5,0.9999623357714668
1388,8.3,"Create an array, size N.  N++ when one element is pushed.  N-- when one element is popped.",4.0,4.0,4.0,0.9999550874425076
1389,8.3,define an array and keep track of a pointer to the last element as items are added,5.0,3.0,4.0,0.9998810654922607
1390,8.3,"By allocating an array of predetermined size, and an integer to track the top element of the stack. The bottom member of the stack will go in element 0 of the array, and for each element pushed the ""top"" tracking integer is incremented.",5.0,4.0,4.5,0.9999071508531653
1391,8.3,"Allocate an array of some size, bottom stack element stored at element 0",4.0,4.0,4.0,0.999916732304847
1392,8.3,you store the stack in the array but you have to keep in mind the first element,3.0,3.0,3.0,0.9999344181804803
1393,8.3,You keep track of the last item entered into the array and do not  allow the user access to the other parts of the array.,5.0,3.0,4.0,0.9999679564103294
1394,8.3,"using arrays, you are pushing one int at a time into the stack until you get to the end of your array",4.0,4.0,4.0,0.9999678988755506
1395,8.3,"by having a max number of elements, allocating an array with that number of elements, storing the elements starting at 0, and keeping track of how many elements are currently in the list",5.0,3.0,4.0,0.9999620608403766
1396,8.3,"Stack usually holds a bunch of items with the same type, therefore u can use an array, to hold the content of the stack and an integer top that holds the index of the element at the top of the stack. u Choose an array size. Then the sequence of operations used. u have to decide what data types are needed for this stack data structure. ",2.0,4.0,3.0,0.9999699905922225
1397,8.4,You can add an element to the end of the linked list and update a pointer called top each time you modify the list.,2.0,4.0,3.0,0.9999603621763078
1398,8.4,You implement a list in which the head pointer points to the element most recently pushed onto the list and the pop function changes the head pointer to point to the next to last element in the list and removes the element head pointer previously pointed to.,5.0,5.0,5.0,0.9999626420061821
1399,8.4,This is the implementation of the stack using single linked list.   The operations performed on a stack are    1)push(): This is the function which is for insertion(pushing)of an element into stack                      It is similar to the insertion of an element at the end of a single linked list                   see  the function insert_end() in the program for operations of single linked list    2)pop(): This is the function which is for deletion(popping up) of an element from the stack             It is similar to the deletion of an element at the end of a single linked list       see  the function delete_end() in the program for operations of single linked list    3)stack_display():This is the function which is for displaying the elements of a stack,3.0,5.0,4.0,0.9998781490454588
1400,8.4,Using nodes to keep track of the head of the stack. Then using Push( ) and Pop ( ) to create the stack as needed.,4.0,4.0,4.0,0.9999386618602799
1401,8.4,"Use the head as the top of the stack, only modify the head when you push/pop... push would add a new item to the head, pop would remove the item from the head.",5.0,4.0,4.5,0.9999770437144228
1402,8.4,you implement a stack with a list by changing the pointer to the first element of the list to the new item and move the pointer from the top of the stack to the next item when removing an item.,5.0,4.0,4.5,0.9998796219819858
1403,8.4,You dynamicly create space as the stack grows.  The stack can be as long as you need.,1.0,4.0,2.5,0.9999753977642497
1404,8.4,"Declare a pointer that points to the head of the linked list, only add and remove nodes from the beginning of the list.",5.0,5.0,5.0,0.9999831251628076
1405,8.4,Creating a linked list. Add an element to the top of the stack when pushing and deleting an element when popping.,4.0,4.0,4.0,0.9999401617765098
1406,8.4,"A singly-linked list is already a lot like a stack, it just depends on the way you address moving the head.",4.0,3.0,3.5,0.9999745829685833
1407,8.4,"make a list, make the bottom the head, add on the end and make the end top",3.0,4.0,3.5,0.9998942150479656
1408,8.4,use the add function with a list as the beginning of the stack and remove for pop,5.0,4.0,4.5,0.9999601956711485
1409,8.4,Use head as the top and push and pop nodes from the head.,5.0,4.0,4.5,0.9999787739401426
1410,8.4,create a node based list that points to the next list item down.,0.0,3.0,1.5,0.9998973463867431
1411,8.4,"have the head of the list be the last item added, and a push just adds a new head.",5.0,4.0,4.5,0.9999660216421368
1412,8.4,"Create a new list.  Pop elements in the stack as needed.  Push the stack to remove items, unless the stack is empty.  The top item is at the head of the list. The last item is at the end.",5.0,4.0,4.5,0.9999064319284301
1413,8.4,adding the element to the end of the list so that it links to the element before it. when popping the element it takes the last element in the list and sets the previous one as the end of the list.,3.0,4.0,3.5,0.9999251866428117
1414,8.4,"You can implement a stack using arrays or and linked list. By the use of pointers, that point element(node) to the next element in the stack. By the use of pointers, the stack becomes a linked list.",1.0,4.0,2.5,0.9999173117023942
1415,8.4,Elements are only inserted and removed from the head of the list.  There is no header node or current pointer.,5.0,4.0,4.5,0.9999617310903557
1416,8.4,use a linked list and keep track of a pointer that points to the first item,4.0,4.0,4.0,0.999918749883113
1417,8.4,"A singly linked list can already be easily used for LIFO data storage. Members of a stack can simply be pushed and popped from a list, the first item in will be the last out.",5.0,4.0,4.5,0.9999732117142961
1418,8.4,using pointer ,0.0,3.0,1.5,0.9996139969671034
1419,8.4,the top is the first pointer.,3.0,3.0,3.0,0.9999324834894562
1420,8.4,"Keep a pointer pointing to the last element entered at the front of  the array and move the pointer ""back"" when you delete an element.",2.0,3.0,2.5,0.9999700776528957
1421,8.4,"using linked list, you are pushing the node that contains each int to the stack until you get to the end of your linked list",1.0,4.0,2.5,0.9999712255859412
1422,8.4,"have a linked list, and for each push, add an item onto beginning of the list, and for each pop remove the first element in the list.",5.0,5.0,5.0,0.9999072080820941
1423,8.4,"Using a linked list is one way to implement a stack so that it can handle essentially any number of elements. It is usually convenient to put a data structure in its own module, thus, you'll want to create files stack.h and a stack.c",0.0,4.0,2.0,0.9999614526743476
1451,8.6,They are converted to post fix expressions.  It still follow the order of precedence for the operators.,5.0,5.0,5.0,0.9999822189828529
1452,8.6,They are first converted to postfix expressions and then evaluated.,5.0,5.0,5.0,0.9999771040804296
1453,8.6,"Computers cannot evaulate infix expressions, it must first convert infix to postfix expression then it can evaluate.",5.0,5.0,5.0,0.999960531442475
1454,8.6,By using parentheses to have order in the expression.,2.0,3.0,2.5,0.9999756649387931
1455,8.6,In postfix notation.,3.0,5.0,4.0,0.9996817458934557
1456,8.6,computers usually convert infix expressions to post fix expression and evaluate them using a stack.,5.0,5.0,5.0,0.9999682625583949
1457,8.6,they are converted to postfix,5.0,5.0,5.0,0.9999471699847312
1458,8.6,Infix expressions are interpreted as postfix expressions by implementing stacks.,5.0,5.0,5.0,0.9997902361234402
1459,8.6,They are first converted into an equivalent postfix expression so it can be read by the computer.,5.0,5.0,5.0,0.9999679964810037
1460,8.6,"The computer translates the infix expression to a postfix expression, then solves.",5.0,5.0,5.0,0.9999613572692777
1461,8.6,in postfix format,3.0,5.0,4.0,0.9999184599538847
1462,8.6,they use parenthisis and a stack to determine which evaluations need to be made first,3.0,3.0,3.0,0.9999711349724116
1463,8.6,By throwing variables into a postfix expression and operands onto a parentheses regulated stack until end parentheses and enough variables to operate on are encountered. ,4.0,5.0,4.5,0.9999621189902719
1464,8.6,by being passed to the function by a leading term,0.0,3.0,1.5,0.9999718061614185
1465,8.6,"i have an hard time explaining this so i'll show how infix is evaluated instead. Start with an infix expression, like,  (((5+2)*5)+(400/(2+3))), and  push items until you get a "")"" and once that happens, perform the operations until you reach an ""(""... with that complete, you will now have  ((7*5)+(400/(2+3))) as now the expression that will be evaluated... perform last step again... (35+(400/(2+3))) is now the stack.... repeat agian... (35+(400/5)) is now the stack after that.... repeat... (35+80) is now the stack, repeat again... 115 is now the stack, and is returned.",1.0,4.0,2.5,0.9999674782368986
1466,8.6,The infix expression is converted to postfix form ,5.0,5.0,5.0,0.9999664577616589
1467,8.6,by converting them to postfix expressions and putting the operations in a stack,5.0,5.0,5.0,0.9999602243299864
1468,8.6,The computer converts the infix expression to postfix form. Then evaluates the postfix expression.,5.0,5.0,5.0,0.9999383967423991
1469,8.6,infix expressions are converted to postfix expressions before they can be evaluated by a computer.  Operands stay in the same order.  Operators always follow the operands.,5.0,5.0,5.0,0.9999412879731221
1470,8.6,infix expressions are pointers evaluated by reference to the memory location,0.0,3.0,1.5,0.9999666867454766
1471,8.6,computers convert infix expressions to postfix form before evaluation,5.0,5.0,5.0,0.9998094016090363
1472,8.6,convert infix expressions to postfix expression and evaluate the postfix expression,5.0,5.0,5.0,0.9999334346029928
1473,8.6,"When an operand is entered, the computer Pushes it onto a stack When an operator is entered, the computer Applies it to the top two operands of the stack Pops the operands from the stack Pushes the result of the operation onto the stack",4.0,4.0,4.0,0.9999565449764894
1474,8.6,Computers convert an infix expression into a postfix expression. They then push the numbers onto a stack and pop them out as they are needed.,5.0,5.0,5.0,0.9999622943999869
1475,8.6,"infix expressions are converted to postfix, (i.e. 3+2 is changed to 32+)",5.0,5.0,5.0,0.9999599975685023
1476,8.6,"they are transformed into post-fix expressions, then evaluated with a stack.",5.0,5.0,5.0,0.9999868384074354
1477,8.6,"Writing arithmetic expressions is called infix notation.  This is because a binary operator (like '+') is written in between its two operands (as in ""a + b"").  There are two alternative forms of notation used in certain situations.  One is prefix notation, in which an operator is written before its operands.  In prefix notation, the sum of a and b is written ""+ a b"".  This is the notation used to write function calls in mathematics and computer science.  It is also used in the Lisp and Scheme programming languages.  In postfix notation, an operator is written after its operands.  The sum of a and b is written ""a b +"".  (You may have seen this as ""reverse Polish notation"".)  Postfix notation forms the conceptual basis for the way that arithmetic expressions are evaluated by a computer.  One important characteristic of both postfix and prefix notations is that they are unambiguous; no parentheses are needed to indicate the order of operations. ",5.0,5.0,5.0,0.9999602418047866
1478,8.7,isEmptry()//determines if the stack is full or not pop()//to remove the top element if it is not the on you are looking for search()//you compare each element of the stack to the data you are looking for.,2.0,4.0,3.0,0.9999422448469746
1479,8.7,You would have to keep using peek or getTop to see what the top element is then popping the top element until peek or getTop provides the element you are looking for.,2.0,4.0,3.0,0.9999793659836603
1480,8.7,Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack.,2.0,4.0,3.0,0.999958305670249
1481,8.7,"Using linked lists and stacks, you would need a temp stack to retain the values. Then you would use the Pop( ) function to pop off each element and then compare it. If its not the element your looking for, Push ( ) it to the temp stack. Repeat until the element is found. When you find it,  Pop ( ) off the temp stack back onto the regular stack to have a complete stack again.",5.0,5.0,5.0,0.9999328731743037
1482,8.7,"Pop each item off the top until you find what you are looking for. If the stack ends up empty and you never found the item, then it does not exist in the stack. It may also be necessary to save the popped values in case you want to recreate the stack.",5.0,5.0,5.0,0.9999527901129566
1483,8.7,"if the stack is implemented using an array you could simply search the array for the item. If the stack is implemented using a linked list you would have to pop the values off of the stack until either the value is found or the stack is empty, you would then have to have the items put back into the list.",4.0,5.0,4.5,0.9999481792762724
1484,8.7,"You need to pop each item on the stack and compare the item.  Once the item is found, no more items need to be removed.",3.0,4.0,3.5,0.999948900985453
1485,8.7,"Pop an element from one stack, check to see if it is the desired element, if not push it onto another stack. When finished, pop the items from the second stack and push them back onto the first stack (this will ensure the order of the elements is maintained).",5.0,5.0,5.0,0.9999531444962539
1486,8.7,Basically pop the stack until you find the given element.,3.0,4.0,3.5,0.9999756619829377
1487,8.7,"Iterate through the stack, checking the number against the current element.",0.0,3.0,1.5,0.9999052901059423
1488,8.7,pop and push,2.0,4.0,3.0,0.9999638571713609
1489,8.7,pop all elements off stack until you find that element and then push the popped elements back on the stack,5.0,5.0,5.0,0.9999869623069766
1490,8.7,"Keep popping nodes and storing them in an alternate stack until the given element is found, then pop the given element and push the previously popped nodes back onto the stack.",5.0,5.0,5.0,0.9999734331321157
1491,8.7,either traverse the entire list and pop the given part or create a pointer system that automatically points to it.,2.0,4.0,3.0,0.9999833424106664
1492,8.7,"Depends on the type of stack, on a true stack you will haft to pop all of the elements of the stack until you find the element you want, and then after that you will need to push all the elements that where removed back in to the stack in the order that they where removed.  With a Java style stack, where there is a peek function, it will return the element you wanted instead of requiring you to perform all the excessive actions that are required from a true stack.",5.0,5.0,5.0,0.9999833464313264
1493,8.7,if top item != given element pop the stack. Repeat until item is found or stack is empty,3.0,4.0,3.5,0.999873157343218
1494,8.7,could traverse through the list/array to find the element.,1.0,3.0,2.0,0.9999698225314674
1495,8.7,you need the pop opertation to go throught the stack and find the element.,3.0,4.0,3.5,0.9999781588486777
1496,8.7,"createStack, push, isEmpty, pop, and a boolean return value.",2.0,4.0,3.0,0.9999162127504349
1497,8.7,you would have to traverse the stack popping each element to search it,3.0,4.0,3.5,0.999978093165075
