,id,answer,score_me,score_other,score_avg,gpt_similarity_score
1325,8.1,A stack is an ADT that stores a set of elements in a particular order.,1.0,4.0,2.5,0.9909999134656978
1326,8.1,"a data type that stores a set of elements in a certain order, last in, first out.",5.0,5.0,5.0,0.9913332092263362
1327,8.1,a data structure that moves elements in last in first out,5.0,5.0,5.0,0.9916589567956063
1328,8.1,Stores a set of elements in a last in first out order.,5.0,5.0,5.0,0.9846522180050664
1329,8.1,A list that can be added to or removed from only from the top.,5.0,5.0,5.0,0.9905254905494638
1330,8.1,"a stack is an Abstract data type which operates on a last in first out basis for storing a list of objects, and does not support ( at least in the pure stack) peeking at a element without removing the rest of the stack first.",5.0,5.0,5.0,0.9927775824490024
1331,8.1,Stores a set of elements in a particular order based on the principle of Last In First Out (LIFO). ,5.0,5.0,5.0,0.9910197245084942
1332,8.1,"an object list that stores elements in a particular order, the first object inserted is at the bottom with the last object at the top so the first object in is the last object out.",5.0,5.0,5.0,0.9920601345810864
1333,8.1,An ADT that stores a set of elements in a particular order. The stack principles are LIFO. The last item inserted in the list is the first out.,5.0,5.0,5.0,0.9937856987448259
1334,8.1,An abstract data type that stores a set of elements in a particular order.,1.0,4.0,2.5,0.9902345410901369
1335,8.1,a collection of data to be executed in the order of last in first out,5.0,5.0,5.0,0.9885311055741246
1336,8.1,"A stack is a data structure that allows data members to be added or removed one at a time, and in order. They are a ""Last in First Out"" structure.",5.0,5.0,5.0,0.9941965515482879
1337,8.1,Stores a set of element in a particular order,0.0,4.0,2.0,0.9802941292032475
1338,8.1,is a list of element where the first one to be removed is the last one inserted,5.0,5.0,5.0,0.9859071704156911
1339,8.1,A data structure that puts elements in a list and only allows the user  access to the last element.,4.0,5.0,4.5,0.9939489530666384
1340,8.1,a finite ordered list with zero or more elements,0.0,4.0,2.0,0.9852365066900262
1341,8.1,"A storage container that holds objects in a certain order, which has a LIFO priority",5.0,5.0,5.0,0.9952722953655951
1342,8.1,"Stacks are a type of container adaptors, specifically designed to operate in a LIFO context (last-in first-out), where elements are inserted and extracted only from the end of the container.",5.0,5.0,5.0,0.9876895023407962
1343,8.2,Push and pop are two main functions defined in a stack,5.0,5.0,5.0,0.9874813026340016
1344,8.2,Push which inserts an element on the top of the stack and pop which removes the last inserted element from the stack.,5.0,5.0,5.0,0.9774795367090892
1345,8.2,Push and pop.,5.0,5.0,5.0,0.9920781302532681
1346,8.2,Pop function and Push function,5.0,5.0,5.0,0.9797573257418579
1347,8.2,push and pop.,5.0,5.0,5.0,0.9978576598619543
1348,8.2,push (insert an item) pop (remove an item),5.0,5.0,5.0,0.9768963244339127
1349,8.2,Adding a new item and removing the item,5.0,5.0,5.0,0.9860721643269064
1350,8.2,Push (insert) and pop (retrieve).,5.0,5.0,5.0,0.9666960292698835
1351,8.2,push and pop.,5.0,5.0,5.0,0.9978576598619543
1352,8.2,Push and Pop.,5.0,5.0,5.0,0.9865531141845125
1353,8.2,pop and push,5.0,5.0,5.0,0.9931554119589233
1354,8.2,push (add an element) pop (remove an element),5.0,5.0,5.0,0.9768963244339127
1355,8.2,Push and pop.,5.0,5.0,5.0,0.9920781302532681
1356,8.2,pop and push,5.0,5.0,5.0,0.9931554119589233
1357,8.2,push ( to add to a item the Stack) Pop  ( to pull the last item added from an array. ),5.0,5.0,5.0,0.9694523289310457
1358,8.2,pop and push,5.0,5.0,5.0,0.9931554119589233
1359,8.2,"push and pop, push puts an object into the list, and pop takes the last object off.",5.0,5.0,5.0,0.9781271553578847
1360,8.2,Push and Pop are the two main functions of a stack,5.0,5.0,5.0,0.9838829282063175
1361,8.2,Push and Pop,5.0,5.0,5.0,0.9866794546853906
1362,8.2,"push, which adds an element to the stack... and pop which takes an element off the stack",5.0,5.0,5.0,0.9820615639403721
1363,8.2,"Push and Pop, which add and remove data from the stack, respectively.",5.0,5.0,5.0,0.9692100090058622
1364,8.2,push and pop,5.0,5.0,5.0,1.0
1365,8.2,pop - to remove item push - to insert an element ,5.0,5.0,5.0,0.9839204347444426
1366,8.2,Pop and push,5.0,5.0,5.0,0.9889923414755389
1367,8.2,pop and push,5.0,5.0,5.0,0.9931554119589233
1368,8.2,push - adds an item to the top of the stack pop - removes the top item from the stack,5.0,5.0,5.0,0.9773217775683556
1369,8.2,push and pop. Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack,5.0,5.0,5.0,0.9752586331351089
1370,8.3,An array has a fixed size.  You can add and delete elements to the end of the array and you use a pointer to keep track of the last element added.  Each time you add or delete an element you update the pointer and check if it is equal to the max size of the array.,5.0,5.0,5.0,0.9890869307480117
1371,8.3,By implementing an array of a pre-defined size with the bottom stack element stored at element 0 and the last element stored in the array is the top. You increment top when an element is pushed and you decrement it when an item is popped.,5.0,5.0,5.0,0.9902817576084365
1372,8.3,"If you use a dynamically allocated array, you must provide a destructor and copy constructor.",2.0,4.0,3.0,0.9875961174524366
1373,8.3,"Create a int value that stores the ""head"" of the stack. Increment the top when one element is pushed and decrement after it is popped.",5.0,5.0,5.0,0.9925032464492286
1374,8.3,Use a pointer that always points to the end of the array list for push/pop modifications.,5.0,4.0,4.5,0.9912718014193017
1375,8.3,if you used an array to implement a stack when you add an element just add it to the end of an array and remove items from end of array also.,5.0,4.0,4.5,0.9896577719034273
1376,8.3,You predetermine the size of the stack as you would an array.  This type can not grow. ,1.0,4.0,2.5,0.9907263929030135
1377,8.3,"Declare a variable that points the last item in the array, which increases (++) when items are pushed onto the stack, and decreases (--) when an item is popped off the top.",5.0,5.0,5.0,0.9849781643038155
1378,8.3,"Allocate an array of some size. The bottom stack element is stored at some element. Last index in the array is the top. Increment top when one element is pushed, decrement after pop. ",5.0,4.0,4.5,0.9898108410678836
1379,8.3,"You allocate an pre-defined array, the bottom element is stored at element 0, and the last index is the head.",5.0,3.0,4.0,0.9835357664753833
1380,8.3,"Make an array, make the bottom at spot 0, make the last spot in the array the top, and increment top when you ad",5.0,4.0,4.5,0.9905071933571177
1381,8.3,treat the beginning of the array as the beginning of the stack,4.0,4.0,4.0,0.9923047930255201
1382,8.3,Use an index value called top to keep track of the last element in the array.,5.0,4.0,4.5,0.9908600555555855
1383,8.3,create an array and implement pointers that point to the next list item down and stack them up.,1.0,3.0,2.0,0.9887792331206962
1384,8.3,"for efficiency it is easiest to implement the left to right method, with the right most item being the one that is retrieved when a pop is performed, and a push places an object on the furthest element.",3.0,4.0,3.5,0.9890922128525195
1385,8.3,"Create an array based on a pre-defined size N There can't be more elements than N.  Bottom stack element stored at element 0 last index in the array is the top  Increment top when one element is pushed, decrement after pop",5.0,4.0,4.5,0.985315436792715
1386,8.3,"with the element added to the array, so that the last element added is at the end, and when the element is popped it takes the last element off the array",4.0,4.0,4.0,0.9947572785832829
1387,8.3,Allocate an array of some pre-defined size. Bottom stack element stored at element 0. The last index in the array is the top. Increment top when one element is pushed.,5.0,4.0,4.5,0.9875059900270063
1388,8.3,"Create an array, size N.  N++ when one element is pushed.  N-- when one element is popped.",4.0,4.0,4.0,0.985020384352364
1389,8.3,define an array and keep track of a pointer to the last element as items are added,5.0,3.0,4.0,0.9888345194962659
1390,8.3,"By allocating an array of predetermined size, and an integer to track the top element of the stack. The bottom member of the stack will go in element 0 of the array, and for each element pushed the ""top"" tracking integer is incremented.",5.0,4.0,4.5,0.9884187975457174
1391,8.3,"Allocate an array of some size, bottom stack element stored at element 0",4.0,4.0,4.0,0.9878343741247424
1392,8.3,you store the stack in the array but you have to keep in mind the first element,3.0,3.0,3.0,0.9906255670069987
1393,8.3,You keep track of the last item entered into the array and do not  allow the user access to the other parts of the array.,5.0,3.0,4.0,0.9921106012572534
1394,8.3,"using arrays, you are pushing one int at a time into the stack until you get to the end of your array",4.0,4.0,4.0,0.9868799346480253
1395,8.3,"by having a max number of elements, allocating an array with that number of elements, storing the elements starting at 0, and keeping track of how many elements are currently in the list",5.0,3.0,4.0,0.9831162250956554
1396,8.3,"Stack usually holds a bunch of items with the same type, therefore u can use an array, to hold the content of the stack and an integer top that holds the index of the element at the top of the stack. u Choose an array size. Then the sequence of operations used. u have to decide what data types are needed for this stack data structure. ",2.0,4.0,3.0,0.9893871792659293
1397,8.4,You can add an element to the end of the linked list and update a pointer called top each time you modify the list.,2.0,4.0,3.0,0.9920274863187104
1398,8.4,You implement a list in which the head pointer points to the element most recently pushed onto the list and the pop function changes the head pointer to point to the next to last element in the list and removes the element head pointer previously pointed to.,5.0,5.0,5.0,0.9930987597625575
1399,8.4,This is the implementation of the stack using single linked list.   The operations performed on a stack are    1)push(): This is the function which is for insertion(pushing)of an element into stack                      It is similar to the insertion of an element at the end of a single linked list                   see  the function insert_end() in the program for operations of single linked list    2)pop(): This is the function which is for deletion(popping up) of an element from the stack             It is similar to the deletion of an element at the end of a single linked list       see  the function delete_end() in the program for operations of single linked list    3)stack_display():This is the function which is for displaying the elements of a stack,3.0,5.0,4.0,0.9729377884934194
1400,8.4,Using nodes to keep track of the head of the stack. Then using Push( ) and Pop ( ) to create the stack as needed.,4.0,4.0,4.0,0.9936794231092119
1401,8.4,"Use the head as the top of the stack, only modify the head when you push/pop... push would add a new item to the head, pop would remove the item from the head.",5.0,4.0,4.5,0.9975745057434732
1402,8.4,you implement a stack with a list by changing the pointer to the first element of the list to the new item and move the pointer from the top of the stack to the next item when removing an item.,5.0,4.0,4.5,0.9940677646851115
1403,8.4,You dynamicly create space as the stack grows.  The stack can be as long as you need.,1.0,4.0,2.5,0.9868272791869117
1404,8.4,"Declare a pointer that points to the head of the linked list, only add and remove nodes from the beginning of the list.",5.0,5.0,5.0,0.9955647624925059
1405,8.4,Creating a linked list. Add an element to the top of the stack when pushing and deleting an element when popping.,4.0,4.0,4.0,0.9911145300211175
1406,8.4,"A singly-linked list is already a lot like a stack, it just depends on the way you address moving the head.",4.0,3.0,3.5,0.9898151652441963
1407,8.4,"make a list, make the bottom the head, add on the end and make the end top",3.0,4.0,3.5,0.9856806422825665
1408,8.4,use the add function with a list as the beginning of the stack and remove for pop,5.0,4.0,4.5,0.9927680827972135
1409,8.4,Use head as the top and push and pop nodes from the head.,5.0,4.0,4.5,0.9883161171798414
1410,8.4,create a node based list that points to the next list item down.,0.0,3.0,1.5,0.9888543179398455
1411,8.4,"have the head of the list be the last item added, and a push just adds a new head.",5.0,4.0,4.5,0.9965006832684701
1412,8.4,"Create a new list.  Pop elements in the stack as needed.  Push the stack to remove items, unless the stack is empty.  The top item is at the head of the list. The last item is at the end.",5.0,4.0,4.5,0.9887907601288446
1413,8.4,adding the element to the end of the list so that it links to the element before it. when popping the element it takes the last element in the list and sets the previous one as the end of the list.,3.0,4.0,3.5,0.9941405652384909
1414,8.4,"You can implement a stack using arrays or and linked list. By the use of pointers, that point element(node) to the next element in the stack. By the use of pointers, the stack becomes a linked list.",1.0,4.0,2.5,0.986636493585014
1415,8.4,Elements are only inserted and removed from the head of the list.  There is no header node or current pointer.,5.0,4.0,4.5,0.991868878375187
1416,8.4,use a linked list and keep track of a pointer that points to the first item,4.0,4.0,4.0,0.991174810424362
1417,8.4,"A singly linked list can already be easily used for LIFO data storage. Members of a stack can simply be pushed and popped from a list, the first item in will be the last out.",5.0,4.0,4.5,0.985144435838946
1418,8.4,using pointer ,0.0,3.0,1.5,0.9745467777387119
1419,8.4,the top is the first pointer.,3.0,3.0,3.0,0.9843624817117753
1420,8.4,"Keep a pointer pointing to the last element entered at the front of  the array and move the pointer ""back"" when you delete an element.",2.0,3.0,2.5,0.9894193722000791
1421,8.4,"using linked list, you are pushing the node that contains each int to the stack until you get to the end of your linked list",1.0,4.0,2.5,0.9888483757292543
1422,8.4,"have a linked list, and for each push, add an item onto beginning of the list, and for each pop remove the first element in the list.",5.0,5.0,5.0,0.9782238598664936
1423,8.4,"Using a linked list is one way to implement a stack so that it can handle essentially any number of elements. It is usually convenient to put a data structure in its own module, thus, you'll want to create files stack.h and a stack.c",0.0,4.0,2.0,0.9915791015192148
1451,8.6,They are converted to post fix expressions.  It still follow the order of precedence for the operators.,5.0,5.0,5.0,0.9849798662183104
1452,8.6,They are first converted to postfix expressions and then evaluated.,5.0,5.0,5.0,0.9871793570531775
1453,8.6,"Computers cannot evaulate infix expressions, it must first convert infix to postfix expression then it can evaluate.",5.0,5.0,5.0,0.9940912918342522
1454,8.6,By using parentheses to have order in the expression.,2.0,3.0,2.5,0.9896253090225735
1455,8.6,In postfix notation.,3.0,5.0,4.0,0.985838789797687
1456,8.6,computers usually convert infix expressions to post fix expression and evaluate them using a stack.,5.0,5.0,5.0,0.9890457138282267
1457,8.6,they are converted to postfix,5.0,5.0,5.0,0.9828722808274696
1458,8.6,Infix expressions are interpreted as postfix expressions by implementing stacks.,5.0,5.0,5.0,0.9908823696236395
1459,8.6,They are first converted into an equivalent postfix expression so it can be read by the computer.,5.0,5.0,5.0,0.9896607675933764
1460,8.6,"The computer translates the infix expression to a postfix expression, then solves.",5.0,5.0,5.0,0.9911890983246203
1461,8.6,in postfix format,3.0,5.0,4.0,0.9825305229432997
1462,8.6,they use parenthisis and a stack to determine which evaluations need to be made first,3.0,3.0,3.0,0.9831221208103638
1463,8.6,By throwing variables into a postfix expression and operands onto a parentheses regulated stack until end parentheses and enough variables to operate on are encountered. ,4.0,5.0,4.5,0.9879612197330601
1464,8.6,by being passed to the function by a leading term,0.0,3.0,1.5,0.9876294252384498
1465,8.6,"i have an hard time explaining this so i'll show how infix is evaluated instead. Start with an infix expression, like,  (((5+2)*5)+(400/(2+3))), and  push items until you get a "")"" and once that happens, perform the operations until you reach an ""(""... with that complete, you will now have  ((7*5)+(400/(2+3))) as now the expression that will be evaluated... perform last step again... (35+(400/(2+3))) is now the stack.... repeat agian... (35+(400/5)) is now the stack after that.... repeat... (35+80) is now the stack, repeat again... 115 is now the stack, and is returned.",1.0,4.0,2.5,0.9728028127829476
1466,8.6,The infix expression is converted to postfix form ,5.0,5.0,5.0,0.9880438559129937
1467,8.6,by converting them to postfix expressions and putting the operations in a stack,5.0,5.0,5.0,0.9878820830807168
1468,8.6,The computer converts the infix expression to postfix form. Then evaluates the postfix expression.,5.0,5.0,5.0,0.9871680268476895
1469,8.6,infix expressions are converted to postfix expressions before they can be evaluated by a computer.  Operands stay in the same order.  Operators always follow the operands.,5.0,5.0,5.0,0.9904231727406597
1470,8.6,infix expressions are pointers evaluated by reference to the memory location,0.0,3.0,1.5,0.9913576355619156
1471,8.6,computers convert infix expressions to postfix form before evaluation,5.0,5.0,5.0,0.9892363832792682
1472,8.6,convert infix expressions to postfix expression and evaluate the postfix expression,5.0,5.0,5.0,0.988487655348072
1473,8.6,"When an operand is entered, the computer Pushes it onto a stack When an operator is entered, the computer Applies it to the top two operands of the stack Pops the operands from the stack Pushes the result of the operation onto the stack",4.0,4.0,4.0,0.9930529613068428
1474,8.6,Computers convert an infix expression into a postfix expression. They then push the numbers onto a stack and pop them out as they are needed.,5.0,5.0,5.0,0.9892123166368164
1475,8.6,"infix expressions are converted to postfix, (i.e. 3+2 is changed to 32+)",5.0,5.0,5.0,0.9944340832187558
1476,8.6,"they are transformed into post-fix expressions, then evaluated with a stack.",5.0,5.0,5.0,0.9933951844248187
1477,8.6,"Writing arithmetic expressions is called infix notation.  This is because a binary operator (like '+') is written in between its two operands (as in ""a + b"").  There are two alternative forms of notation used in certain situations.  One is prefix notation, in which an operator is written before its operands.  In prefix notation, the sum of a and b is written ""+ a b"".  This is the notation used to write function calls in mathematics and computer science.  It is also used in the Lisp and Scheme programming languages.  In postfix notation, an operator is written after its operands.  The sum of a and b is written ""a b +"".  (You may have seen this as ""reverse Polish notation"".)  Postfix notation forms the conceptual basis for the way that arithmetic expressions are evaluated by a computer.  One important characteristic of both postfix and prefix notations is that they are unambiguous; no parentheses are needed to indicate the order of operations. ",5.0,5.0,5.0,0.9824219844432289
1478,8.7,isEmptry()//determines if the stack is full or not pop()//to remove the top element if it is not the on you are looking for search()//you compare each element of the stack to the data you are looking for.,2.0,4.0,3.0,0.9863444355482318
1479,8.7,You would have to keep using peek or getTop to see what the top element is then popping the top element until peek or getTop provides the element you are looking for.,2.0,4.0,3.0,0.9929034372416293
1480,8.7,Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack.,2.0,4.0,3.0,0.9918736226268219
1481,8.7,"Using linked lists and stacks, you would need a temp stack to retain the values. Then you would use the Pop( ) function to pop off each element and then compare it. If its not the element your looking for, Push ( ) it to the temp stack. Repeat until the element is found. When you find it,  Pop ( ) off the temp stack back onto the regular stack to have a complete stack again.",5.0,5.0,5.0,0.9882840148281382
1482,8.7,"Pop each item off the top until you find what you are looking for. If the stack ends up empty and you never found the item, then it does not exist in the stack. It may also be necessary to save the popped values in case you want to recreate the stack.",5.0,5.0,5.0,0.9933167912577484
1483,8.7,"if the stack is implemented using an array you could simply search the array for the item. If the stack is implemented using a linked list you would have to pop the values off of the stack until either the value is found or the stack is empty, you would then have to have the items put back into the list.",4.0,5.0,4.5,0.9949734850119041
1484,8.7,"You need to pop each item on the stack and compare the item.  Once the item is found, no more items need to be removed.",3.0,4.0,3.5,0.9950769723502982
1485,8.7,"Pop an element from one stack, check to see if it is the desired element, if not push it onto another stack. When finished, pop the items from the second stack and push them back onto the first stack (this will ensure the order of the elements is maintained).",5.0,5.0,5.0,0.9892413979102358
1486,8.7,Basically pop the stack until you find the given element.,3.0,4.0,3.5,0.9890626810898941
1487,8.7,"Iterate through the stack, checking the number against the current element.",0.0,3.0,1.5,0.9925966675649036
1488,8.7,pop and push,2.0,4.0,3.0,0.9931554119589233
1489,8.7,pop all elements off stack until you find that element and then push the popped elements back on the stack,5.0,5.0,5.0,0.9931652532881907
1490,8.7,"Keep popping nodes and storing them in an alternate stack until the given element is found, then pop the given element and push the previously popped nodes back onto the stack.",5.0,5.0,5.0,0.9933898536698832
1491,8.7,either traverse the entire list and pop the given part or create a pointer system that automatically points to it.,2.0,4.0,3.0,0.9940334386499945
1492,8.7,"Depends on the type of stack, on a true stack you will haft to pop all of the elements of the stack until you find the element you want, and then after that you will need to push all the elements that where removed back in to the stack in the order that they where removed.  With a Java style stack, where there is a peek function, it will return the element you wanted instead of requiring you to perform all the excessive actions that are required from a true stack.",5.0,5.0,5.0,0.9930417090236935
1493,8.7,if top item != given element pop the stack. Repeat until item is found or stack is empty,3.0,4.0,3.5,0.9890847912564162
1494,8.7,could traverse through the list/array to find the element.,1.0,3.0,2.0,0.987804607758014
1495,8.7,you need the pop opertation to go throught the stack and find the element.,3.0,4.0,3.5,0.9888598753530411
1496,8.7,"createStack, push, isEmpty, pop, and a boolean return value.",2.0,4.0,3.0,0.9780424202403636
1497,8.7,you would have to traverse the stack popping each element to search it,3.0,4.0,3.5,0.9893043101835488
1498,8.7,Pop each element off the stack (and into another stack for storage) until the desired element is found.,4.0,4.0,4.0,0.9881803964825632
1499,8.7,pop operation,1.0,4.0,2.5,0.966026174859829
1500,8.7,to pop elements then push them back,4.0,5.0,4.5,0.9853271582900667
1501,8.7,A function to keep track of the elements popped and a function to put  the popped elements backinto the function.,4.0,5.0,4.5,0.9933728230456438
1502,8.7,you would pop each element and compare it to what you are looking for and then push it back on the stack so that it is not lost,4.0,5.0,4.5,0.9930804186912021
1503,8.7,you would need to perform a search through the list of elements (i dont really understand what this question is asking....its not very clear?),0.0,3.0,1.5,0.9907448336437221
1504,8.7,StackPush() StackPop() StackIsEmpty(),2.0,4.0,3.0,0.9813180003843264
1505,9.1,A data structure in c++ which is a collection of data that is kept in order.  First in first out.,5.0,5.0,5.0,0.9933479672465904
1506,9.1,a queue is a list of objects in a particular order that is read one at a time starting at the first followed by the second and so on.,4.0,4.0,4.0,0.9891642267850939
1507,9.1,A queue is an abstract data structure in which operations are performed at both ends giving the queue first in first out behavior.,5.0,5.0,5.0,0.9922188815491345
1508,9.1,"A queue stores a set of elements in a particular order.  Its principle of operation is FIFO(first in first out), which means the first element inserted is the first one to be removed.",5.0,5.0,5.0,0.9944898551297531
1509,9.1,An ADT whose first inserted item is the first item removed. This uses the FIFO idea where items enter a queue at its back and leave at its front.,5.0,5.0,5.0,0.9918587611233036
1510,9.1,"Last in, last out architecture. It works the same way a line at the bank would work, the person that's been waiting the longest gets served first.",5.0,5.0,5.0,0.9925681821186476
1511,9.1,a queue is a data structure that stores elements in a First in First out order.,5.0,5.0,5.0,0.9896498069361029
1512,9.1,A waiting list of items that operation in a FIFO (first in first out) order.,5.0,5.0,5.0,0.9935165601459759
1513,9.1,"A queue is similar to an array, except that the data can only be accessed sequentially rather than at random. Unlike a stack, a queue follows FIFO. First in, First out.",5.0,5.0,5.0,0.9939454235628101
1514,9.1,is a particular kind of collection in which the entities in the collection are kept in order and the principal (or only) operations on the collection are the addition of entities to the rear terminal position and removal of entities from the front terminal position. First in First Out (FIFO Method).,5.0,5.0,5.0,0.9903801978708612
1515,9.1,Like a linked list but first in first out,4.0,5.0,4.5,0.9831399261208913
1516,9.1,A queue is a FIFO data structure.,5.0,5.0,5.0,0.9854565366053049
1517,9.1,A queue is a first in first out data structure.,5.0,5.0,5.0,0.9889853702844486
1518,9.1,"Its like a stack, but uses the linked list to stack a little differently. It's FIFO so the first thing enqueued is the first thing dequeued",5.0,5.0,5.0,0.9930817033260493
1519,9.1,"A first in, first out Abstract Data type that can be used to store values.",5.0,5.0,5.0,0.9913449413069272
1520,9.1,"Stores a set of elements in a particular order with a First In, First Out principle",5.0,5.0,5.0,0.9887416703940496
1521,9.1,object that stores elements in order that follows first in first out.  the first element added is the first one to come off.,5.0,5.0,5.0,0.9919994719434466
1522,9.1,"A quese is an list that stores a set of elements in a particular order. It has Stack principle, but in this case, its ""First In, First Out"". The first element inserted is the first element to be removed.",5.0,5.0,5.0,0.990592828522987
1523,9.1,"a finite ordered list with zero or more elements, based upon First In First Out",5.0,5.0,5.0,0.9894350635625563
1524,9.1,a data structure that performs operations in the order of first in first out FIFO,5.0,5.0,5.0,0.9924470417752586
1525,9.1,"A Queue is a ""first in first out"" data structure, such that the first element added is also the first removed.",5.0,5.0,5.0,0.993577177819525
1526,9.1,"Queue is a buffer, which store element in a particular order",2.0,5.0,3.5,0.9859925486281174
1527,9.1,"stores a set of elements where the first element in, is the first element to be removed",5.0,5.0,5.0,0.9915168582548837
1528,9.1,A data structure that removes nodes from the head and adds nodes at the tail.,5.0,5.0,5.0,0.9932249639172632
1529,9.1,a queue is a list of things that follows the first in first out behavior,5.0,5.0,5.0,0.9885563877505827
1530,9.1,"a queue is a storage container that holds its objects in a first in, first out priority",5.0,5.0,5.0,0.992133988973661
1531,9.1,"The queue is another data structure. A physical analogy for a queue is a line at a bank. When you go to the bank, customers go to the rear (end) of the line and customers come off of the line (i.e., are serviced) from the front of the line.",5.0,5.0,5.0,0.9907229842495385
1532,9.2,enqueue which adds data to the queue and dequeue which deletes data from the queue,5.0,5.0,5.0,0.9838720982391453
1533,9.2,"enqueue , which inserts a specified element at the head of the specified queue, and dequeue , which removes the specified element from the queue.",5.0,5.0,5.0,0.9743493441614717
1534,9.2,The two main functions are enqueue which inserts an item at the back of the queue and dequeue which removes an item from the front of the queue.,5.0,5.0,5.0,0.978337211339284
1535,9.2,The two main functions are enqueue and dequeue.,5.0,5.0,5.0,0.9865501057253439
1536,9.2,Enqueue and Dequeue,5.0,5.0,5.0,1.0
1537,9.2,Enqueue and Dequeue,5.0,5.0,5.0,1.0
1538,9.2,enqueue - insert into queue dequeue - remove element,5.0,5.0,5.0,0.9785125161198831
1539,9.2,"Remove the item added first, add items to the back.",5.0,5.0,5.0,0.9832239109306665
1540,9.2,The two main functions of a queue are enqueue and dequeue. ,5.0,5.0,5.0,0.9868012081922023
1541,9.2,enqueue and dequeue.,5.0,5.0,5.0,0.9986383493834414
1542,9.2,enqueue and dequeue,5.0,5.0,5.0,1.0
1543,9.2,Enqueue and Dequeue,5.0,5.0,5.0,1.0
1544,9.2,enqueue and dequeue,5.0,5.0,5.0,1.0
1545,9.2,enqueue and dequeue,5.0,5.0,5.0,1.0
1546,9.2,"enque ( Data ),  Deque ( )",5.0,5.0,5.0,0.9786260581202236
1547,9.2,enqueue and dequeue,5.0,5.0,5.0,1.0
1548,9.2,enqueue and dequeue,5.0,5.0,5.0,1.0
1549,9.2,"The two functions are, Enqueue and Dequeue",5.0,5.0,5.0,0.9890869035323588
1550,9.2,"enqueue, dequeue",5.0,5.0,5.0,0.9906937723954304
1551,9.2,"enqueue, that adds an item to the queue dequeue, that takes the first item out of the queue",5.0,5.0,5.0,0.9777271838907772
1552,9.2,"Enqueue and dequeue, which add and remove elements from the queue",5.0,5.0,5.0,0.9858463247516395
1553,9.2,Enqueue and Dequeue,5.0,5.0,5.0,1.0
1554,9.2,dequeue and enqueue,5.0,5.0,5.0,1.0
1555,9.2,enqueue and dequeue,5.0,5.0,5.0,1.0
1556,9.2,enqueue and dequeue,5.0,5.0,5.0,1.0
1557,9.2,enqueue dequeue,5.0,5.0,5.0,0.9945510297083265
1558,9.2,rear and front ,2.0,3.0,2.5,0.9856369188316001
1559,9.3,Make use of a front pointer and a tail pointer.  When the tail pointer reaches the end of an array it gets reset to the front of the array.  If the two pointers are equal then the queue is either full or just has one element.,5.0,4.0,4.5,0.9941112689335678
1560,9.3,you create an array with the max size of your queue and adjust the items to make them follow FIFO procedure.,2.0,4.0,3.0,0.9898286412488468
1561,9.3,By implementing an array and only adding items to the end of the array and only removing items from the beginning of the array.,2.0,4.0,3.0,0.9914651813713021
1562,9.3,"For applications in which a fixed-sized queue does not present a problem, you can use an array to represent a queue. ",1.0,4.0,2.5,0.9924189586775104
1563,9.3,Keep track of the front and the back of the array as you increase and decrease the elements inside the array.,4.0,4.0,4.0,0.9908672573727145
1564,9.3,"Declare the size of an array, and have special conditional statements (pointers) to make sure you re-use ALL of the array. Say, you have an array of 20 elements, you load up 18, then dequeue 3, when you enqueue 4 more elements, you want to loop back to index 0 and continue from there... this process saves resources.",5.0,4.0,4.5,0.9889220080631678
1565,9.3,you could use the first element of the list as the remove point and insert at the end f you do this you would have to shift the elements down each time you remove an item unless you make the array circular.,3.0,5.0,4.0,0.9890087714167419
1566,9.3,Utilizing indexes for the front and the back.  Front is 0 and as you add items the back index is incremented.,4.0,4.0,4.0,0.993115644191705
1567,9.3,"Declare two variables, â€œfrontâ€ and â€œrearâ€, to be used to denote which elements in the array can be accessed. Increment â€œrearâ€ whenever data is enqueued to the end and increment â€œfrontâ€ whenever data is dequeued.",5.0,4.0,4.5,0.9908798288176484
1568,9.3,It is an array of fixed size. A queue of maximum N elements.,1.0,4.0,2.5,0.9896692415134691
1569,9.3,"make an array of a size, and add on to the front and delete from the back, keep track of the two so that you know when it is full and where to add or subtract from",4.0,4.0,4.0,0.9932841058056368
1570,9.3,By using the beginning of the array as the removal point of the queue (or beginning of the queue) and the ith element as the end of the queue.,3.0,4.0,3.5,0.9960321003642361
1571,9.3,"add in data from the first element to the last, take out data from the first element to the last.",2.0,4.0,3.0,0.9949196680125908
1572,9.3,you can take the array and put it in a queue stack or you can just traverse the list and keep track of top and bottom,3.0,4.0,3.5,0.9881274139369121
1573,9.3,"create a fixed array size, with with 2 integers to point to the beginning and the end of the que, and special cases to know when the que is empty or full.",4.0,4.0,4.0,0.9932296421378629
1574,9.3,Keep track of the front and rear indexes. Either: 1)Dequeue items by shifting the array left 2)Use wrapped configuration,4.0,4.0,4.0,0.9960226672691727
1575,9.3,"add items into a fixed size array, pull the items out by calling on them with the starting index, increase starting index so when it calls again its now the next index element in the array.",3.0,4.0,3.5,0.9900679462049438
1576,9.3,"To use and array to implement a Queue, element or item 0, should be the top element in the array. Every time an element is inserted, all the items in the array are pushed back one space. The top element is always removed first.",2.0,4.0,3.0,0.991750122209972
