,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score
1405,8.4,Creating a linked list. Add an element to the top of the stack when pushing and deleting an element when popping.,4,4,4,0.01381033659,0.9861896634,0.9823777054,0.6225063205,0.6686940757,0.99111453,0.89840767,0.9999401618,0.9294440154
1406,8.4,"A singly-linked list is already a lot like a stack, it just depends on the way you address moving the head.",4,3,3.5,0.01748335361,0.9825166464,0.9776908545,0.3389137685,0.4198001268,0.9898151652,0.8835513376,0.999974583,0.9700304659
1407,8.4,"make a list, make the bottom the head, add on the end and make the end top",3,4,3.5,0.01967591047,0.9803240895,0.9748931035,0.4966063499,0.5581984346,0.9856806423,0.8362791256,0.999894215,0.8752676632
1408,8.4,use the add function with a list as the beginning of the stack and remove for pop,5,4,4.5,0.01312184334,0.9868781567,0.983256238,0.628275156,0.6737570727,0.9927680828,0.9173136232,0.9999601957,0.9530662268
1409,8.4,Use head as the top and push and pop nodes from the head.,5,4,4.5,0.01462751627,0.9853724837,0.981334966,0.5135478377,0.5730670684,0.9883161172,0.8664119195,0.9999787739,0.974972092
1410,8.4,create a node based list that points to the next list item down.,0,3,1.5,0.03692054749,0.9630794525,0.9528885657,0.4536622763,0.520508728,0.9888543179,0.8725654566,0.9998973464,0.8789598633
1411,8.4,"have the head of the list be the last item added, and a push just adds a new head.",5,4,4.5,0.01051896811,0.9894810319,0.9865775643,0.5569236875,0.6111357216,0.9965006833,0.9599904405,0.9999660216,0.9599357007
1412,8.4,"Create a new list.  Pop elements in the stack as needed.  Push the stack to remove items, unless the stack is empty.  The top item is at the head of the list. The last item is at the end.",5,4,4.5,0.01070773602,0.989292264,0.9863366923,0.6056842208,0.6539302224,0.9887907601,0.8718387661,0.9999064319,0.8896727371
1413,8.4,adding the element to the end of the list so that it links to the element before it. when popping the element it takes the last element in the list and sets the previous one as the end of the list.,3,4,3.5,0.01042598486,0.9895740151,0.9866962129,0.6274504066,0.6730332344,0.9941405652,0.9330059489,0.9999251866,0.9117866513
1414,8.4,"You can implement a stack using arrays or and linked list. By the use of pointers, that point element(node) to the next element in the stack. By the use of pointers, the stack becomes a linked list.",1,4,2.5,0.018214643,0.981785357,0.9767577131,0.5619236231,0.6155238965,0.9866364936,0.8472078847,0.9999173117,0.9025012123
1415,8.4,Elements are only inserted and removed from the head of the list.  There is no header node or current pointer.,5,4,4.5,0.0179490447,0.9820509553,0.9770966224,0.476775229,0.540793725,0.9918688784,0.9070325381,0.9999617311,0.9548766584
1416,8.4,use a linked list and keep track of a pointer that points to the first item,4,4,4,0.02254486084,0.9774551392,0.9712322595,0.4950376153,0.5568216405,0.9911748104,0.8990968881,0.9999187499,0.9041969888
1417,8.4,"A singly linked list can already be easily used for LIFO data storage. Members of a stack can simply be pushed and popped from a list, the first item in will be the last out.",5,4,4.5,0.01531654596,0.984683454,0.9804557489,0.3969714642,0.4707542475,0.9851444358,0.8301483906,0.9999732117,0.9684136032
1418,8.4,using pointer,0,3,1.5,0.1673129201,0.8326870799,0.7865050175,0.1412010193,0.2462782675,0.9745467777,0.7089796981,0.999613997,0.5448590809
1419,8.4,the top is the first pointer.,3,3,3,0.03658157587,0.9634184241,0.9533211009,0.3987083435,0.4722786132,0.9843624817,0.8212078909,0.9999324835,0.9203904528
1420,8.4,"Keep a pointer pointing to the last element entered at the front of  the array and move the pointer ""back"" when you delete an element.",2,3,2.5,0.01550132036,0.9844986796,0.9802199727,0.4402827322,0.508766221,0.9894193722,0.8790260241,0.9999700777,0.9647181929
1421,8.4,"using linked list, you are pushing the node that contains each int to the stack until you get to the end of your linked list",1,4,2.5,0.01376998425,0.9862300158,0.9824291959,0.5057034492,0.56618247,0.9888483757,0.8724975161,0.9999712256,0.9660717348
1422,8.4,"have a linked list, and for each push, add an item onto beginning of the list, and for each pop remove the first element in the list.",5,5,5,0.0120754838,0.9879245162,0.9845914159,0.6584355235,0.7002272071,0.9782238599,0.7510217445,0.9999072081,0.8905879094
1423,8.4,"Using a linked list is one way to implement a stack so that it can handle essentially any number of elements. It is usually convenient to put a data structure in its own module, thus, you'll want to create files stack.h and a stack.c",0,4,2,0.02020704746,0.9797929525,0.974215361,0.3752202094,0.4516643396,0.9915791015,0.9037193644,0.9999614527,0.9545483747
1451,8.6,They are converted to post fix expressions.  It still follow the order of precedence for the operators.,5,5,5,0.02233839035,0.9776616096,0.9714957203,0.5485551357,0.6037910933,0.9849798662,0.8282667781,0.999982219,0.9790341842
1452,8.6,They are first converted to postfix expressions and then evaluated.,5,5,5,0.02434974909,0.9756502509,0.9689291822,0.7216932774,0.7557451396,0.9871793571,0.853414733,0.9999771041,0.9730031399
1453,8.6,"Computers cannot evaulate infix expressions, it must first convert infix to postfix expression then it can evaluate.",5,5,5,0.03007894754,0.9699210525,0.9616185984,0.5120722651,0.5717720376,0.9940912918,0.9324425797,0.9999605314,0.9534621389
1454,8.6,By using parentheses to have order in the expression.,2,3,2.5,0.03243899345,0.9675610065,0.9586071276,0.400465101,0.4738204249,0.989625309,0.8813806099,0.9999756649,0.9713062303
1455,8.6,In postfix notation.,3,5,4,0.09865266085,0.9013473392,0.8741170253,0.5196115375,0.5783888519,0.9858387898,0.8380873107,0.9996817459,0.6247426724
1456,8.6,computers usually convert infix expressions to post fix expression and evaluate them using a stack.,5,5,5,0.03207343817,0.9679265618,0.9590735843,0.4603450894,0.5263738742,0.9890457138,0.8747537881,0.9999682626,0.9625779926
1457,8.6,they are converted to postfix,5,5,5,0.03969991207,0.9603000879,0.9493420351,0.5860087872,0.6366621512,0.9828722808,0.8041696272,0.99994717,0.9377074798
1458,8.6,Infix expressions are interpreted as postfix expressions by implementing stacks.,5,5,5,0.03386271,0.96613729,0.9567904339,0.5700333118,0.6226413347,0.9908823696,0.895753256,0.9997902361,0.7526648357
1459,8.6,They are first converted into an equivalent postfix expression so it can be read by the computer.,5,5,5,0.01563715935,0.9843628407,0.9800466393,0.6166360378,0.6635420439,0.9896607676,0.8817860267,0.9999679965,0.9622642575
1460,8.6,"The computer translates the infix expression to a postfix expression, then solves.",5,5,5,0.0254805088,0.9745194912,0.9674863078,0.5397139788,0.5960316848,0.9911890983,0.8992602493,0.9999613573,0.9544358814
1461,8.6,in postfix format,3,5,4,0.217113018,0.782886982,0.7229589923,0.3998816609,0.4733083709,0.9825305229,0.8002621266,0.99991846,0.9038551297
1462,8.6,they use parenthisis and a stack to determine which evaluations need to be made first,3,3,3,0.03463697433,0.9653630257,0.9558024556,0.1731152534,0.2742876765,0.9831221208,0.8070261814,0.999971135,0.9659648913
1463,8.6,By throwing variables into a postfix expression and operands onto a parentheses regulated stack until end parentheses and enough variables to operate on are encountered.,4,5,4.5,0.03107196093,0.9689280391,0.9603514914,0.4001891613,0.4735782475,0.9879612197,0.8623541872,0.999962119,0.955334036
1464,8.6,by being passed to the function by a leading term,0,3,1.5,0.03319513798,0.966804862,0.9576422705,0.1492095143,0.2533068934,0.9876294252,0.8585606033,0.9999718062,0.9667562985
1465,8.6,"i have an hard time explaining this so i'll show how infix is evaluated instead. Start with an infix expression, like,  (((5+2)*5)+(400/(2+3))), and  push items until you get a "")"" and once that happens, perform the operations until you reach an ""(""... with that complete, you will now have  ((7*5)+(400/(2+3))) as now the expression that will be evaluated... perform last step again... (35+(400/(2+3))) is now the stack.... repeat agian... (35+(400/5)) is now the stack after that.... repeat... (35+80) is now the stack, repeat again... 115 is now the stack, and is returned.",1,4,2.5,0.0420421958,0.9579578042,0.9463532293,0.2668031454,0.3565125066,0.9728028128,0.6890400142,0.9999674782,0.9616531895
1466,8.6,The infix expression is converted to postfix form,5,5,5,0.03822559118,0.9617744088,0.9512233011,0.6551920176,0.6973805562,0.9880438559,0.8632990108,0.9999664578,0.9604499346
1467,8.6,by converting them to postfix expressions and putting the operations in a stack,5,5,5,0.02481889725,0.9751811028,0.9683305388,0.4905468524,0.5528803391,0.9878820831,0.8614493755,0.9999602243,0.9531000187
1468,8.6,The computer converts the infix expression to postfix form. Then evaluates the postfix expression.,5,5,5,0.02660822868,0.9733917713,0.9660473123,0.6996084452,0.7363624687,0.9871680268,0.8532851887,0.9999383967,0.927362842
1469,8.6,infix expressions are converted to postfix expressions before they can be evaluated by a computer.  Operands stay in the same order.  Operators always follow the operands.,5,5,5,0.01495730877,0.9850426912,0.9809141435,0.6216974854,0.6679842046,0.9904231727,0.8905030125,0.999941288,0.9307719277
1470,8.6,infix expressions are pointers evaluated by reference to the memory location,0,3,1.5,0.05557817221,0.9444218278,0.9290810244,0.3566097617,0.4353309495,0.9913576356,0.9011872257,0.9999666867,0.9607199323
1471,8.6,computers convert infix expressions to postfix form before evaluation,5,5,5,0.06758314371,0.9324168563,0.9137624155,0.6180838943,0.6648127497,0.9892363833,0.8769338139,0.9998094016,0.7752630952
1472,8.6,convert infix expressions to postfix expression and evaluate the postfix expression,5,5,5,0.05706644058,0.9429335594,0.927181961,0.6110308766,0.658622695,0.9884876553,0.8683732071,0.9999334346,0.9215119225
1473,8.6,"When an operand is entered, the computer Pushes it onto a stack When an operator is entered, the computer Applies it to the top two operands of the stack Pops the operands from the stack Pushes the result of the operation onto the stack",4,4,4,0.03252869844,0.9674713016,0.9584926622,0.1211297512,0.2286627937,0.9930529613,0.9205707915,0.999956545,0.9487616478
1474,8.6,Computers convert an infix expression into a postfix expression. They then push the numbers onto a stack and pop them out as they are needed.,5,5,5,0.01920849085,0.9807915092,0.9754895414,0.5775811672,0.6292656819,0.9892123166,0.8766586471,0.9999622944,0.9555408637
1475,8.6,"infix expressions are converted to postfix, (i.e. 3+2 is changed to 32+)",5,5,5,0.04396343231,0.9560365677,0.9439016891,0.5498514175,0.6049287702,0.9944340832,0.9363618969,0.9999599976,0.9528326415
1476,8.6,"they are transformed into post-fix expressions, then evaluated with a stack.",5,5,5,0.01970094442,0.9802990556,0.9748611597,0.582361877,0.6334614541,0.9933951844,0.9244836114,0.9999868384,0.9844810045
1477,8.6,"Writing arithmetic expressions is called infix notation.  This is because a binary operator (like '+') is written in between its two operands (as in ""a + b"").  There are two alternative forms of notation used in certain situations.  One is prefix notation, in which an operator is written before its operands.  In prefix notation, the sum of a and b is written ""+ a b"".  This is the notation used to write function calls in mathematics and computer science.  It is also used in the Lisp and Scheme programming languages.  In postfix notation, an operator is written after its operands.  The sum of a and b is written ""a b +"".  (You may have seen this as ""reverse Polish notation"".)  Postfix notation forms the conceptual basis for the way that arithmetic expressions are evaluated by a computer.  One important characteristic of both postfix and prefix notations is that they are unambiguous; no parentheses are needed to indicate the order of operations. ",5,5,5,0.01872640848,0.9812735915,0.976104689,0.4264324903,0.4966106076,0.9824219844,0.7990211479,0.9999602418,0.9531206235
1478,8.7,isEmptry()//determines if the stack is full or not pop()//to remove the top element if it is not the on you are looking for search()//you compare each element of the stack to the data you are looking for.,2,4,3,0.02197015285,0.9780298471,0.9719655995,0.4282748699,0.4982275652,0.9863444355,0.843868629,0.9999422448,0.9319001894
1479,8.7,You would have to keep using peek or getTop to see what the top element is then popping the top element until peek or getTop provides the element you are looking for.,2,4,3,0.02025055885,0.9797494411,0.9741598394,0.4303928614,0.5000864125,0.9929034372,0.9188612029,0.999979366,0.9756701778
1480,8.7,Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack.,2,4,3,0.02085262537,0.9791473746,0.9733915893,0.3622075915,0.440243864,0.9918736226,0.9070867817,0.9999583057,0.9508377035
1481,8.7,"Using linked lists and stacks, you would need a temp stack to retain the values. Then you would use the Pop( ) function to pop off each element and then compare it. If its not the element your looking for, Push ( ) it to the temp stack. Repeat until the element is found. When you find it,  Pop ( ) off the temp stack back onto the regular stack to have a complete stack again.",5,5,5,0.01051837206,0.9894816279,0.9865783248,0.5848101974,0.6356102134,0.9882840148,0.8660448761,0.9999328732,0.920849935
1482,8.7,"Pop each item off the top until you find what you are looking for. If the stack ends up empty and you never found the item, then it does not exist in the stack. It may also be necessary to save the popped values in case you want to recreate the stack.",5,5,5,0.01514810324,0.9848518968,0.9806706856,0.448420614,0.5159084026,0.9933167913,0.9235873004,0.9999527901,0.9443342421
1483,8.7,"if the stack is implemented using an array you could simply search the array for the item. If the stack is implemented using a linked list you would have to pop the values off of the stack until either the value is found or the stack is empty, you would then have to have the items put back into the list.",4,5,4.5,0.01293873787,0.9870612621,0.9834898846,0.4493562877,0.5167295932,0.994973485,0.9425291661,0.9999481793,0.9388975479
1484,8.7,"You need to pop each item on the stack and compare the item.  Once the item is found, no more items need to be removed.",3,4,3.5,0.01644778252,0.9835522175,0.9790122661,0.3579600453,0.4365160209,0.9950769724,0.9437123922,0.999948901,0.9397485241
1485,8.7,"Pop an element from one stack, check to see if it is the desired element, if not push it onto another stack. When finished, pop the items from the second stack and push them back onto the first stack (this will ensure the order of the elements is maintained).",5,5,5,0.007637023926,0.9923629761,0.9902549888,0.6987476349,0.7356069818,0.9892413979,0.8769911489,0.9999531445,0.9447520998
1486,8.7,Basically pop the stack until you find the given element.,3,4,3.5,0.01546961069,0.9845303893,0.980260435,0.6061825156,0.654367549,0.9890626811,0.8749477839,0.999975662,0.971302745
1487,8.7,"Iterate through the stack, checking the number against the current element.",0,3,1.5,0.02223372459,0.9777662754,0.9716292762,0.5224635005,0.5808918667,0.9925966676,0.9153537412,0.9999052901,0.8883264002
1488,8.7,pop and push,2,4,3,0,1,1,1,1,0.993155412,0.9217421646,0.9999638572,0.9573835466
1489,8.7,pop all elements off stack until you find that element and then push the popped elements back on the stack,5,5,5,0.008778512478,0.9912214875,0.9887984241,0.823363781,0.8449758791,0.9931652533,0.9218546858,0.9999869623,0.984627096
1490,8.7,"Keep popping nodes and storing them in an alternate stack until the given element is found, then pop the given element and push the previously popped nodes back onto the stack.",5,5,5,0.007878303528,0.9921216965,0.9899471107,0.6234137416,0.6694904704,0.9933898537,0.9244226621,0.9999734331,0.9686746796
1491,8.7,either traverse the entire list and pop the given part or create a pointer system that automatically points to it.,2,4,3,0.02764123678,0.9723587632,0.9647291712,0.2973506153,0.3833223799,0.9940334386,0.9317811133,0.9999833424,0.9803588317
1492,8.7,"Depends on the type of stack, on a true stack you will haft to pop all of the elements of the stack until you find the element you want, and then after that you will need to push all the elements that where removed back in to the stack in the order that they where removed.  With a Java style stack, where there is a peek function, it will return the element you wanted instead of requiring you to perform all the excessive actions that are required from a true stack.",5,5,5,0.009871542454,0.9901284575,0.9874036937,0.5877032876,0.6381493233,0.993041709,0.9204421381,0.9999833464,0.9803635725
1493,8.7,if top item != given element pop the stack. Repeat until item is found or stack is empty,3,4,3.5,0.02522099018,0.9747790098,0.9678174593,0.5149015188,0.5742551216,0.9890847913,0.8752005813,0.9998731573,0.8504382648
1494,8.7,could traverse through the list/array to find the element.,1,3,2,0.0345774889,0.9654225111,0.9558783602,0.4051801264,0.4779585495,0.9878046078,0.8605635587,0.9999698225,0.964417376
1495,8.7,you need the pop opertation to go throught the stack and find the element.,3,4,3.5,0.01733636856,0.9826636314,0.9778784107,0.5128554702,0.5724594146,0.9888598754,0.8726289974,0.9999781588,0.9742468301
1496,8.7,"createStack, push, isEmpty, pop, and a boolean return value.",2,4,3,0.04662275314,0.9533772469,0.940508337,0.1370074451,0.2425977927,0.9780424202,0.7489472482,0.9999162128,0.9012054245
1497,8.7,you would have to traverse the stack popping each element to search it,3,4,3.5,0.02223187685,0.9777681231,0.9716316339,0.3707382381,0.4477307542,0.9893043102,0.8777104585,0.9999780932,0.9741693818
1498,8.7,Pop each element off the stack (and into another stack for storage) until the desired element is found.,4,4,4,0.01237857342,0.9876214266,0.9842046669,0.6926293373,0.7302372807,0.9881803965,0.8648601522,0.999928402,0.9155778855
1499,8.7,pop operation,1,4,2.5,0.1052510142,0.8947489858,0.8656973805,0.05588830262,0.171403879,0.9660261749,0.6115590888,0.9997298361,0.6814464316
1500,8.7,to pop elements then push them back,4,5,4.5,0.02976924181,0.9702307582,0.9620137898,0.5606021881,0.6143641441,0.9853271583,0.8322375541,0.9999758989,0.9715821377
1501,8.7,A function to keep track of the elements popped and a function to put  the popped elements backinto the function.,4,5,4.5,0.02341651917,0.9765834808,0.9701200042,0.3741578162,0.4507319342,0.993372823,0.9242279418,0.9999394158,0.9285644636
1502,8.7,you would pop each element and compare it to what you are looking for and then push it back on the stack so that it is not lost,4,5,4.5,0.01924461126,0.9807553887,0.9754434508,0.4045899808,0.4774406104,0.9930804187,0.9208847265,0.9999772734,0.9732027696
1503,8.7,you would need to perform a search through the list of elements (i dont really understand what this question is asking....its not very clear?),0,3,1.5,0.02534192801,0.974658072,0.96766314,0.2906907499,0.3774773738,0.9907448336,0.8941807336,0.9999750329,0.970561
1504,8.7,StackPush() StackPop() StackIsEmpty(),2,4,3,0.2283191681,0.7716808319,0.7086596972,0.03820687905,0.1558858433,0.9813180004,0.7863987077,0.9996167872,0.54814906
1505,9.1,A data structure in c++ which is a collection of data that is kept in order.  First in first out.,5,5,5,0.02386683226,0.9761331677,0.9695453947,0.4567030072,0.5231774142,0.9933479672,0.9239437522,0.9999769479,0.9728189303
1506,9.1,a queue is a list of objects in a particular order that is read one at a time starting at the first followed by the second and so on.,4,4,4,0.02059835196,0.979401648,0.9737160478,0.1671274006,0.2690324597,0.9891642268,0.8761088101,0.9999655768,0.9594112072
1507,9.1,A queue is an abstract data structure in which operations are performed at both ends giving the queue first in first out behavior.,5,5,5,0.02225744724,0.9777425528,0.9715990056,0.298904717,0.3846863315,0.9922188815,0.9110343116,0.9999656032,0.9594422792
1508,9.1,"A queue stores a set of elements in a particular order.  Its principle of operation is FIFO(first in first out), which means the first element inserted is the first one to be removed.",5,5,5,0.01612311602,0.983876884,0.9794265478,0.4637780786,0.5293868243,0.9944898551,0.936999567,0.9999759336,0.9716230667
1509,9.1,An ADT whose first inserted item is the first item removed. This uses the FIFO idea where items enter a queue at its back and leave at its front.,5,5,5,0.01942396164,0.9805760384,0.9752145959,0.4193758965,0.4904174143,0.9918587611,0.9069168622,0.9999836749,0.9807509309
1510,9.1,"Last in, last out architecture. It works the same way a line at the bank would work, the person that's been waiting the longest gets served first.",5,5,5,0.01709967852,0.9829003215,0.9781804324,0.3543777764,0.4333720558,0.9925681821,0.9150280518,0.9999778482,0.9738804887
1511,9.1,a queue is a data structure that stores elements in a First in First out order.,5,5,5,0.02205264568,0.9779473543,0.9718603369,0.3516541123,0.4309816422,0.9896498069,0.8816607077,0.9999577065,0.9501311997
1512,9.1,A waiting list of items that operation in a FIFO (first in first out) order.,5,5,5,0.02895283699,0.971047163,0.9630555403,0.3238259256,0.4065583376,0.9935165601,0.925871365,0.9999779155,0.973959943
1513,9.1,"A queue is similar to an array, except that the data can only be accessed sequentially rather than at random. Unlike a stack, a queue follows FIFO. First in, First out.",5,5,5,0.01615715027,0.9838428497,0.9793831193,0.3293196857,0.4113799157,0.9939454236,0.9307747898,0.9999722011,0.9672219352
1514,9.1,is a particular kind of collection in which the entities in the collection are kept in order and the principal (or only) operations on the collection are the addition of entities to the rear terminal position and removal of entities from the front terminal position. First in First Out (FIFO Method).,5,5,5,0.01876801252,0.9812319875,0.9760516014,0.3501680195,0.4296773784,0.9903801979,0.8900116578,0.9999795479,0.9758847269
1515,9.1,Like a linked list but first in first out,4,5,4.5,0.04926359653,0.9507364035,0.9371385625,0.06711854786,0.1812600619,0.9831399261,0.807229759,0.9999089401,0.8926301244
1516,9.1,A queue is a FIFO data structure.,5,5,5,0.03928381205,0.960716188,0.949872988,0.3146209419,0.3984796178,0.9854565366,0.8337168055,0.9999332683,0.9213157845
1517,9.1,A queue is a first in first out data structure.,5,5,5,0.02969276905,0.9703072309,0.9621113706,0.2971851826,0.3831771885,0.9889853703,0.8740638481,0.9999447313,0.9348319686
1518,9.1,"Its like a stack, but uses the linked list to stack a little differently. It's FIFO so the first thing enqueued is the first thing dequeued",5,5,5,0.02300548553,0.9769945145,0.9706444922,0.2394365221,0.3324942914,0.9930817033,0.9208994144,0.9999637,0.9571982149
1519,9.1,"A first in, first out Abstract Data type that can be used to store values.",5,5,5,0.01528513432,0.9847148657,0.9804958309,0.3881703615,0.4630299925,0.9913449413,0.9010420855,0.9999206184,0.9064001508
1520,9.1,"Stores a set of elements in a particular order with a First In, First Out principle",5,5,5,0.03014725447,0.9698527455,0.9615314372,0.09179467708,0.202916975,0.9887416704,0.8712774969,0.9999629821,0.9563517814
1521,9.1,object that stores elements in order that follows first in first out.  the first element added is the first one to come off.,5,5,5,0.02179002762,0.9782099724,0.9721954434,0.3675522506,0.4449345842,0.9919994719,0.9085256842,0.9999718948,0.966860776
1522,9.1,"A quese is an list that stores a set of elements in a particular order. It has Stack principle, but in this case, its ""First In, First Out"". The first element inserted is the first element to be removed.",5,5,5,0.01680904627,0.9831909537,0.9785512856,0.449498862,0.516854723,0.9905928285,0.8924427778,0.9999773558,0.9732999768
1523,9.1,"a finite ordered list with zero or more elements, based upon First In First Out",5,5,5,0.02770912647,0.9722908735,0.9646425424,0.07900801301,0.1916948068,0.9894350636,0.8792054318,0.9999579691,0.9504407921
1524,9.1,a data structure that performs operations in the order of first in first out FIFO,5,5,5,0.03336036205,0.9666396379,0.9574314409,0.1964687854,0.294783817,0.9924470418,0.9136429895,0.9999754749,0.9710821194
1525,9.1,"A Queue is a ""first in first out"" data structure, such that the first element added is also the first removed.",5,5,5,0.020157516,0.979842484,0.9742785642,0.4635419548,0.5291795911,0.9935771778,0.9265644392,0.9999538162,0.9455440815
1526,9.1,"Queue is a buffer, which store element in a particular order",2,5,3.5,0.02950155735,0.9704984426,0.962355361,0.2049529105,0.3022298779,0.9859925486,0.8398453176,0.9999041963,0.8870367022
1527,9.1,"stores a set of elements where the first element in, is the first element to be removed",5,5,5,0.02337121964,0.9766287804,0.9701778074,0.3959112763,0.4698237776,0.9915168583,0.9030077039,0.9999751851,0.9707404841
1528,9.1,A data structure that removes nodes from the head and adds nodes at the tail.,5,5,5,0.02419948578,0.9758005142,0.9691209215,0.3695226908,0.4466639336,0.9932249639,0.9225373893,0.9999581269,0.9506269368
1529,9.1,a queue is a list of things that follows the first in first out behavior,5,5,5,0.02599787712,0.9740021229,0.9668261344,0.1616809964,0.2642524433,0.9885563878,0.8691590614,0.9999526221,0.944136173
1530,9.1,"a queue is a storage container that holds its objects in a first in, first out priority",5,5,5,0.02510982752,0.9748901725,0.9679593054,0.1478073746,0.2520763107,0.992133989,0.9100636894,0.9999420173,0.9316318915
1531,9.1,"The queue is another data structure. A physical analogy for a queue is a line at a bank. When you go to the bank, customers go to the rear (end) of the line and customers come off of the line (i.e., are serviced) from the front of the line.",5,5,5,0.01579713821,0.9842028618,0.9798425026,0.2907057106,0.3774905041,0.9907229842,0.8939309178,0.9999714673,0.9663567724
1532,9.2,enqueue which adds data to the queue and dequeue which deletes data from the queue,5,5,5,0.1815695763,0.8184304237,0.7683132092,0.624561429,0.670497734,0.9838720982,0.8156010744,0.9999239903,0.9103759986
1533,9.2,"enqueue , which inserts a specified element at the head of the specified queue, and dequeue , which removes the specified element from the queue.",5,5,5,0.2142059803,0.7857940197,0.7266684366,0.4363828301,0.5053434864,0.9743493442,0.7067223345,0.9998763231,0.8541710011
1534,9.2,The two main functions are enqueue which inserts an item at the back of the queue and dequeue which removes an item from the front of the queue.,5,5,5,0.2154032588,0.7845967412,0.7251406828,0.4439519942,0.511986535,0.9783372113,0.7523177525,0.9999151079,0.899902693
1535,9.2,The two main functions are enqueue and dequeue.,5,5,5,0.1522850394,0.8477149606,0.8056809253,0.6541051865,0.6964267029,0.9865501057,0.8462201661,0.9999779575,0.9740094441
1536,9.2,Enqueue and Dequeue,5,5,5,0,1,1,0.7912851572,0.8168221942,1,1,1,1
1537,9.2,Enqueue and Dequeue,5,5,5,0,1,1,0.7912851572,0.8168221942,1,1,1,1
1538,9.2,enqueue - insert into queue dequeue - remove element,5,5,5,0.1789762378,0.8210237622,0.7716223664,0.6241499782,0.6701366257,0.9785125161,0.7543221058,0.9998575334,0.8320159299
1539,9.2,"Remove the item added first, add items to the back.",5,5,5,0.2525037527,0.7474962473,0.6777996329,-0.03179155663,0.09445197647,0.9832239109,0.8081900022,0.9997311565,0.683003285
1540,9.2,The two main functions of a queue are enqueue and dequeue.,5,5,5,0.1710512042,0.8289487958,0.7817348844,0.6948558092,0.7321913355,0.9868012082,0.8490911549,0.9999514627,0.9427691055
1541,9.2,enqueue and dequeue.,5,5,5,0.05548155308,0.9445184469,0.9292043125,0.8614809513,0.8784292719,0.9986383494,0.9844315203,0.9999848755,0.9821665642
1542,9.2,enqueue and dequeue,5,5,5,0,1,1,1,1,1,1,1,1
1543,9.2,Enqueue and Dequeue,5,5,5,0,1,1,0.7912851572,0.8168221942,1,1,1,1
1544,9.2,enqueue and dequeue,5,5,5,0,1,1,1,1,1,1,1,1
1545,9.2,enqueue and dequeue,5,5,5,0,1,1,1,1,1,1,1,1
1546,9.2,"enque ( Data ),  Deque ( )",5,5,5,0.2201987505,0.7798012495,0.7190215295,0.1946189702,0.2931603335,0.9786260581,0.7556202922,0.9998689698,0.8455007231
1547,9.2,enqueue and dequeue,5,5,5,0,1,1,1,1,1,1,1,1
1548,9.2,enqueue and dequeue,5,5,5,0,1,1,1,1,1,1,1,1
1549,9.2,"The two functions are, Enqueue and Dequeue",5,5,5,0.1272627711,0.8727372289,0.8376098924,0.6356733441,0.680250065,0.9890869035,0.875224732,0.9999597202,0.952505644
1550,9.2,"enqueue, dequeue",5,5,5,0.04620802402,0.953791976,0.9410375405,0.9527216554,0.9585063366,0.9906937724,0.8935969231,0.9999797874,0.9761671298
1551,9.2,"enqueue, that adds an item to the queue dequeue, that takes the first item out of the queue",5,5,5,0.2064068913,0.7935931087,0.7366202465,0.5543140769,0.6088454066,0.9777271839,0.7453429825,0.9999148638,0.8996148033
1552,9.2,"Enqueue and dequeue, which add and remove elements from the queue",5,5,5,0.150485456,0.849514544,0.8079772334,0.7062702775,0.7422092011,0.9858463248,0.8381734618,0.9999082673,0.8918368547
1553,9.2,Enqueue and Dequeue,5,5,5,0,1,1,0.7912851572,0.8168221942,1,1,1,1
1554,9.2,dequeue and enqueue,5,5,5,0,1,1,1,1,1,1,1,1
1555,9.2,enqueue and dequeue,5,5,5,0,1,1,1,1,1,1,1,1
1556,9.2,enqueue and dequeue,5,5,5,0,1,1,1,1,1,1,1,1
1557,9.2,enqueue dequeue,5,5,5,0.07693046331,0.9230695367,0.9018350292,0.9581664801,0.9632849668,0.9945510297,0.9376990087,0.9997731974,0.7325742911
1558,9.2,rear and front,2,3,2.5,0.245510757,0.754489243,0.6867228499,0.0207997784,0.1406085661,0.9856369188,0.835779212,0.9998733496,0.8506650105
1559,9.3,Make use of a front pointer and a tail pointer.  When the tail pointer reaches the end of an array it gets reset to the front of the array.  If the two pointers are equal then the queue is either full or just has one element.,5,4,4.5,0.01063084602,0.989369154,0.9864348056,0.5680767894,0.6209242001,0.9941112689,0.9326709886,0.9999504284,0.9415495448
1560,9.3,you create an array with the max size of your queue and adjust the items to make them follow FIFO procedure.,2,4,3,0.01457697153,0.9854230285,0.9813994623,0.3999202251,0.4733422167,0.9898286412,0.883705416,0.9999228134,0.9089883017
1561,9.3,By implementing an array and only adding items to the end of the array and only removing items from the beginning of the array.,2,4,3,0.01557964087,0.9844203591,0.980120034,0.5166169405,0.575760655,0.9914651814,0.9024168544,0.9999692531,0.9637459674
1562,9.3,"For applications in which a fixed-sized queue does not present a problem, you can use an array to represent a queue. ",1,4,2.5,0.02699434757,0.9730056524,0.9655546161,0.3151071668,0.3989063513,0.9924189587,0.9133219004,0.9999325761,0.9204996211
